#Header,Sender ID,Target ID,MSG Counter,Time, Object X,Object Y,Object Z,Object Roll,Object Pitch,Object Yaw,Smoke,Object Model,spare,CheckSum
AA55,1,2,11,0.0000,-2.33E-11,4.00E+01,3.75E-11,0.00E+00,1.00E+01,-1.59E-15,1,0,0,FF
AA55,1,2,15,0.0100,4.37E-03,4.00E+01,7.71E-04,-9.69E-06,1.00E+01,3.89E-06,1,1,0,FF
AA55,1,2,19,0.0200,2.62E-02,4.00E+01,4.63E-03,-9.69E-06,1.00E+01,3.89E-06,1,0,0,FF
AA55,1,2,27,0.0400,1.22E-01,4.00E+01,2.16E-02,-9.69E-06,1.00E+01,3.89E-06,1,0,0,FF
AA55,1,2,31,0.0500,1.97E-01,4.00E+01,3.47E-02,-9.69E-06,1.00E+01,3.89E-06,1,0,0,FF
AA55,1,2,39,0.0700,3.97E-01,4.00E+01,7.00E-02,-9.69E-06,1.00E+01,3.89E-06,1,0,0,FF
AA55,1,2,43,0.0800,5.24E-01,4.00E+01,9.23E-02,-9.69E-06,1.00E+01,3.89E-06,1,0,0,FF
AA55,1,2,51,0.1000,8.29E-01,4.00E+01,1.46E-01,-9.69E-06,1.00E+01,3.89E-06,1,0,0,FF
AA55,1,2,63,0.1300,1.42E+00,4.00E+01,2.50E-01,-9.69E-06,1.00E+01,3.89E-06,1,0,0,FF
AA55,1,2,67,0.1400,1.65E+00,4.00E+01,2.90E-01,-9.69E-06,1.00E+01,3.89E-06,1,1,0,FF
AA55,1,2,75,0.1600,2.16E+00,4.00E+01,3.79E-01,-9.69E-06,1.00E+01,3.89E-06,1,0,0,FF
AA55,1,2,79,0.1700,2.44E+00,4.00E+01,4.27E-01,-1.88E-05,1.00E+01,7.32E-06,1,1,0,FF
AA55,1,2,91,0.2000,3.39E+00,4.00E+01,5.82E-01,-3.09E-04,1.00E+01,7.91E-05,1,1,0,FF
AA55,1,2,103,0.2300,4.50E+00,4.00E+01,7.56E-01,-1.77E-03,9.99E+00,3.49E-04,1,1,0,FF
AA55,1,2,115,0.2600,5.76E+00,4.00E+01,9.49E-01,-5.31E-03,9.97E+00,8.91E-04,1,1,0,FF
AA55,1,2,119,0.2700,6.22E+00,4.00E+01,1.02E+00,-7.51E-03,9.96E+00,1.20E-03,1,0,0,FF
AA55,1,2,123,0.2800,6.69E+00,4.00E+01,1.09E+00,-1.02E-02,9.95E+00,1.57E-03,1,1,0,FF
AA55,1,2,139,0.3200,8.75E+00,4.00E+01,1.39E+00,-4.30E-02,9.86E+00,3.97E-03,1,0,0,FF
AA55,1,2,143,0.3300,9.31E+00,4.00E+01,1.47E+00,-1.17E-01,9.82E+00,4.98E-03,1,0,0,FF
AA55,1,2,147,0.3400,9.89E+00,4.00E+01,1.56E+00,-2.89E-01,9.79E+00,6.26E-03,1,1,0,FF
AA55,1,2,167,0.3900,1.30E+01,4.00E+01,2.00E+00,-3.93E+00,9.42E+00,1.77E-02,1,1,0,FF
AA55,1,2,171,0.4000,1.37E+01,4.00E+01,2.10E+00,-5.31E+00,9.31E+00,2.16E-02,1,1,0,FF
AA55,1,2,191,0.4500,1.73E+01,4.00E+01,2.60E+00,-1.56E+01,8.44E+00,7.08E-02,1,1,0,FF
AA55,1,2,195,0.4600,1.81E+01,4.00E+01,2.71E+00,-1.83E+01,8.22E+00,9.27E-02,1,0,0,FF
AA55,1,2,219,0.5200,2.31E+01,4.00E+01,3.37E+00,-3.46E+01,6.55E+00,3.95E-01,1,0,0,FF
AA55,1,2,223,0.5300,2.40E+01,4.00E+01,3.48E+00,-3.69E+01,6.23E+00,4.90E-01,1,1,0,FF
AA55,1,2,227,0.5400,2.49E+01,4.00E+01,3.60E+00,-3.89E+01,5.90E+00,6.05E-01,1,0,0,FF
AA55,1,2,231,0.5500,2.59E+01,4.00E+01,3.71E+00,-4.08E+01,5.56E+00,7.40E-01,1,0,0,FF
AA55,1,2,235,0.5600,2.68E+01,4.00E+01,3.83E+00,-4.25E+01,5.22E+00,8.96E-01,1,1,0,FF
AA55,1,2,267,0.6400,3.50E+01,4.00E+01,4.75E+00,-5.11E+01,2.67E+00,2.74E+00,1,1,0,FF
AA55,1,2,271,0.6500,3.61E+01,3.99E+01,4.87E+00,-5.17E+01,2.41E+00,3.00E+00,1,0,0,FF
AA55,1,2,275,0.6600,3.72E+01,3.99E+01,4.98E+00,-5.23E+01,2.18E+00,3.27E+00,1,0,0,FF
AA55,1,2,279,0.6700,3.83E+01,3.99E+01,5.09E+00,-5.28E+01,1.96E+00,3.53E+00,1,1,0,FF
AA55,1,2,283,0.6800,3.95E+01,3.99E+01,5.20E+00,-5.33E+01,1.76E+00,3.79E+00,1,0,0,FF
AA55,1,2,319,0.7700,5.05E+01,3.97E+01,6.11E+00,-5.87E+01,8.00E-01,5.66E+00,1,0,0,FF
AA55,1,2,323,0.7800,5.18E+01,3.96E+01,6.21E+00,-5.93E+01,7.61E-01,5.82E+00,1,1,0,FF
AA55,1,2,327,0.7900,5.31E+01,3.96E+01,6.30E+00,-5.99E+01,7.31E-01,5.98E+00,1,0,0,FF
AA55,1,2,331,0.8000,5.45E+01,3.95E+01,6.39E+00,-6.05E+01,7.06E-01,6.13E+00,1,0,0,FF
AA55,1,2,335,0.8100,5.58E+01,3.95E+01,6.48E+00,-6.11E+01,6.87E-01,6.28E+00,1,1,0,FF
AA55,1,2,371,0.9000,6.87E+01,3.88E+01,7.18E+00,-6.62E+01,5.23E-01,7.65E+00,1,0,0,FF
AA55,1,2,375,0.9100,7.02E+01,3.87E+01,7.25E+00,-6.67E+01,4.91E-01,7.81E+00,1,1,0,FF
AA55,1,2,379,0.9200,7.18E+01,3.87E+01,7.32E+00,-6.72E+01,4.55E-01,7.98E+00,1,1,0,FF
AA55,1,2,383,0.9300,7.33E+01,3.86E+01,7.39E+00,-6.76E+01,4.15E-01,8.15E+00,1,0,0,FF
AA55,1,2,422,1.0300,8.91E+01,3.73E+01,7.94E+00,-6.99E+01,-1.11E-01,9.79E+00,1,1,0,FF
AA55,1,2,423,1.0300,8.95E+01,3.73E+01,7.95E+00,-6.99E+01,-1.28E-01,9.83E+00,1,1,0,FF
AA55,1,2,424,1.0300,9.00E+01,3.73E+01,7.96E+00,-6.99E+01,-1.46E-01,9.87E+00,1,1,0,FF
AA55,1,2,425,1.0300,9.04E+01,3.72E+01,7.97E+00,-6.99E+01,-1.63E-01,9.91E+00,1,1,0,FF
AA55,1,2,426,1.0400,9.08E+01,3.72E+01,7.98E+00,-6.99E+01,-1.81E-01,9.95E+00,1,0,0,FF
AA55,1,2,427,1.0400,9.12E+01,3.72E+01,7.99E+00,-7.00E+01,-2.00E-01,9.99E+00,1,0,0,FF
AA55,1,2,428,1.0400,9.17E+01,3.71E+01,8.00E+00,-7.00E+01,-2.18E-01,1.00E+01,1,0,0,FF
AA55,1,2,429,1.0400,9.21E+01,3.71E+01,8.01E+00,-7.00E+01,-2.37E-01,1.01E+01,1,0,0,FF
AA55,1,2,430,1.0500,9.25E+01,3.70E+01,8.02E+00,-7.00E+01,-2.56E-01,1.01E+01,1,0,0,FF
AA55,1,2,431,1.0500,9.30E+01,3.70E+01,8.04E+00,-7.00E+01,-2.75E-01,1.01E+01,1,1,0,FF
AA55,1,2,432,1.0500,9.34E+01,3.70E+01,8.05E+00,-6.99E+01,-2.95E-01,1.02E+01,1,1,0,FF
AA55,1,2,433,1.0500,9.38E+01,3.69E+01,8.06E+00,-6.99E+01,-3.15E-01,1.02E+01,1,1,0,FF
AA55,1,2,434,1.0600,9.43E+01,3.69E+01,8.07E+00,-6.99E+01,-3.35E-01,1.02E+01,1,1,0,FF
AA55,1,2,435,1.0600,9.47E+01,3.68E+01,8.08E+00,-6.99E+01,-3.56E-01,1.03E+01,1,1,0,FF
AA55,1,2,436,1.0600,9.51E+01,3.68E+01,8.09E+00,-6.99E+01,-3.77E-01,1.03E+01,1,0,0,FF
AA55,1,2,437,1.0600,9.56E+01,3.67E+01,8.10E+00,-6.99E+01,-3.98E-01,1.04E+01,1,0,0,FF
AA55,1,2,438,1.0700,9.60E+01,3.67E+01,8.11E+00,-6.99E+01,-4.19E-01,1.04E+01,1,0,0,FF
AA55,1,2,439,1.0700,9.64E+01,3.67E+01,8.12E+00,-6.99E+01,-4.41E-01,1.04E+01,1,0,0,FF
AA55,1,2,440,1.0700,9.69E+01,3.66E+01,8.12E+00,-6.98E+01,-4.63E-01,1.05E+01,1,0,0,FF
AA55,1,2,441,1.0800,9.73E+01,3.66E+01,8.13E+00,-6.98E+01,-4.85E-01,1.05E+01,1,1,0,FF
AA55,1,2,442,1.0800,9.78E+01,3.65E+01,8.14E+00,-6.98E+01,-5.07E-01,1.05E+01,1,1,0,FF
AA55,1,2,443,1.0800,9.82E+01,3.65E+01,8.15E+00,-6.98E+01,-5.29E-01,1.06E+01,1,1,0,FF
AA55,1,2,444,1.0800,9.86E+01,3.64E+01,8.16E+00,-6.97E+01,-5.52E-01,1.06E+01,1,1,0,FF
AA55,1,2,445,1.0900,9.91E+01,3.64E+01,8.17E+00,-6.97E+01,-5.75E-01,1.06E+01,1,1,0,FF
AA55,1,2,446,1.0900,9.95E+01,3.64E+01,8.18E+00,-6.97E+01,-5.98E-01,1.07E+01,1,0,0,FF
AA55,1,2,447,1.0900,1.00E+02,3.63E+01,8.19E+00,-6.96E+01,-6.21E-01,1.07E+01,1,0,0,FF
AA55,1,2,448,1.0900,1.00E+02,3.63E+01,8.20E+00,-6.96E+01,-6.44E-01,1.08E+01,1,0,0,FF
AA55,1,2,449,1.1000,1.01E+02,3.62E+01,8.20E+00,-6.95E+01,-6.68E-01,1.08E+01,1,0,0,FF
AA55,1,2,450,1.1000,1.01E+02,3.62E+01,8.21E+00,-6.95E+01,-6.92E-01,1.08E+01,1,0,0,FF
AA55,1,2,451,1.1000,1.02E+02,3.61E+01,8.22E+00,-6.94E+01,-7.16E-01,1.09E+01,1,0,0,FF
AA55,1,2,452,1.1000,1.02E+02,3.61E+01,8.23E+00,-6.94E+01,-7.40E-01,1.09E+01,1,0,0,FF
AA55,1,2,453,1.1100,1.03E+02,3.60E+01,8.23E+00,-6.93E+01,-7.64E-01,1.09E+01,1,0,0,FF
AA55,1,2,454,1.1100,1.03E+02,3.60E+01,8.24E+00,-6.93E+01,-7.89E-01,1.10E+01,1,1,0,FF
AA55,1,2,455,1.1100,1.04E+02,3.59E+01,8.25E+00,-6.92E+01,-8.14E-01,1.10E+01,1,1,0,FF
AA55,1,2,456,1.1100,1.04E+02,3.59E+01,8.26E+00,-6.92E+01,-8.40E-01,1.10E+01,1,1,0,FF
AA55,1,2,457,1.1200,1.04E+02,3.58E+01,8.26E+00,-6.91E+01,-8.66E-01,1.11E+01,1,1,0,FF
AA55,1,2,458,1.1200,1.05E+02,3.58E+01,8.27E+00,-6.90E+01,-8.92E-01,1.11E+01,1,1,0,FF
AA55,1,2,459,1.1200,1.05E+02,3.57E+01,8.28E+00,-6.90E+01,-9.18E-01,1.11E+01,1,0,0,FF
AA55,1,2,460,1.1200,1.06E+02,3.57E+01,8.28E+00,-6.89E+01,-9.45E-01,1.12E+01,1,0,0,FF
AA55,1,2,522,1.2800,1.36E+02,3.17E+01,8.33E+00,-5.89E+01,-3.02E+00,1.30E+01,1,1,0,FF
AA55,1,2,523,1.2800,1.36E+02,3.16E+01,8.33E+00,-5.86E+01,-3.05E+00,1.30E+01,1,1,0,FF
AA55,1,2,524,1.2800,1.37E+02,3.16E+01,8.32E+00,-5.82E+01,-3.08E+00,1.30E+01,1,1,0,FF
AA55,1,2,525,1.2800,1.37E+02,3.15E+01,8.31E+00,-5.79E+01,-3.12E+00,1.30E+01,1,0,0,FF
AA55,1,2,526,1.2900,1.38E+02,3.14E+01,8.31E+00,-5.75E+01,-3.15E+00,1.30E+01,1,0,0,FF
AA55,1,2,527,1.2900,1.38E+02,3.13E+01,8.30E+00,-5.71E+01,-3.18E+00,1.30E+01,1,0,0,FF
AA55,1,2,528,1.2900,1.39E+02,3.12E+01,8.29E+00,-5.67E+01,-3.21E+00,1.30E+01,1,0,0,FF
AA55,1,2,529,1.2900,1.39E+02,3.12E+01,8.28E+00,-5.63E+01,-3.24E+00,1.30E+01,1,0,0,FF
AA55,1,2,530,1.3000,1.40E+02,3.11E+01,8.28E+00,-5.58E+01,-3.26E+00,1.30E+01,1,1,0,FF
AA55,1,2,531,1.3000,1.40E+02,3.10E+01,8.27E+00,-5.53E+01,-3.29E+00,1.30E+01,1,1,0,FF
AA55,1,2,532,1.3000,1.41E+02,3.09E+01,8.26E+00,-5.48E+01,-3.32E+00,1.29E+01,1,1,0,FF
AA55,1,2,533,1.3000,1.42E+02,3.08E+01,8.25E+00,-5.42E+01,-3.34E+00,1.29E+01,1,1,0,FF
AA55,1,2,534,1.3100,1.42E+02,3.07E+01,8.24E+00,-5.36E+01,-3.36E+00,1.29E+01,1,1,0,FF
AA55,1,2,535,1.3100,1.43E+02,3.07E+01,8.23E+00,-5.30E+01,-3.38E+00,1.29E+01,1,0,0,FF
AA55,1,2,536,1.3100,1.43E+02,3.06E+01,8.23E+00,-5.24E+01,-3.40E+00,1.28E+01,1,0,0,FF
AA55,1,2,537,1.3100,1.44E+02,3.05E+01,8.22E+00,-5.17E+01,-3.42E+00,1.28E+01,1,0,0,FF
AA55,1,2,538,1.3200,1.44E+02,3.04E+01,8.21E+00,-5.10E+01,-3.44E+00,1.28E+01,1,0,0,FF
AA55,1,2,539,1.3200,1.45E+02,3.03E+01,8.20E+00,-5.02E+01,-3.46E+00,1.27E+01,1,0,0,FF
AA55,1,2,540,1.3200,1.45E+02,3.02E+01,8.19E+00,-4.94E+01,-3.48E+00,1.27E+01,1,0,0,FF
AA55,1,2,541,1.3300,1.46E+02,3.02E+01,8.17E+00,-4.86E+01,-3.49E+00,1.26E+01,1,0,0,FF
AA55,1,2,542,1.3300,1.46E+02,3.01E+01,8.16E+00,-4.77E+01,-3.51E+00,1.26E+01,1,0,0,FF
AA55,1,2,543,1.3300,1.47E+02,3.00E+01,8.15E+00,-4.68E+01,-3.53E+00,1.25E+01,1,1,0,FF
AA55,1,2,544,1.3300,1.47E+02,2.99E+01,8.14E+00,-4.59E+01,-3.54E+00,1.25E+01,1,1,0,FF
AA55,1,2,545,1.3400,1.48E+02,2.98E+01,8.13E+00,-4.50E+01,-3.56E+00,1.24E+01,1,1,0,FF
AA55,1,2,546,1.3400,1.48E+02,2.97E+01,8.12E+00,-4.40E+01,-3.58E+00,1.23E+01,1,1,0,FF
AA55,1,2,547,1.3400,1.49E+02,2.96E+01,8.10E+00,-4.31E+01,-3.60E+00,1.23E+01,1,1,0,FF
AA55,1,2,548,1.3400,1.49E+02,2.95E+01,8.09E+00,-4.22E+01,-3.62E+00,1.22E+01,1,0,0,FF
AA55,1,2,549,1.3500,1.50E+02,2.95E+01,8.08E+00,-4.13E+01,-3.64E+00,1.22E+01,1,0,0,FF
AA55,1,2,550,1.3500,1.50E+02,2.94E+01,8.07E+00,-4.04E+01,-3.67E+00,1.21E+01,1,0,0,FF
AA55,1,2,551,1.3500,1.51E+02,2.93E+01,8.05E+00,-3.96E+01,-3.70E+00,1.20E+01,1,0,0,FF
AA55,1,2,552,1.3500,1.52E+02,2.92E+01,8.04E+00,-3.88E+01,-3.73E+00,1.20E+01,1,0,0,FF
AA55,1,2,553,1.3600,1.52E+02,2.91E+01,8.02E+00,-3.81E+01,-3.76E+00,1.19E+01,1,1,0,FF
AA55,1,2,554,1.3600,1.53E+02,2.90E+01,8.01E+00,-3.75E+01,-3.80E+00,1.18E+01,1,1,0,FF
AA55,1,2,555,1.3600,1.53E+02,2.89E+01,8.00E+00,-3.69E+01,-3.84E+00,1.18E+01,1,1,0,FF
AA55,1,2,556,1.3600,1.54E+02,2.88E+01,7.98E+00,-3.64E+01,-3.88E+00,1.17E+01,1,1,0,FF
AA55,1,2,557,1.3700,1.54E+02,2.87E+01,7.97E+00,-3.60E+01,-3.92E+00,1.17E+01,1,1,0,FF
AA55,1,2,558,1.3700,1.55E+02,2.87E+01,7.95E+00,-3.57E+01,-3.96E+00,1.16E+01,1,0,0,FF
AA55,1,2,559,1.3700,1.55E+02,2.86E+01,7.93E+00,-3.54E+01,-4.00E+00,1.15E+01,1,0,0,FF
AA55,1,2,560,1.3700,1.56E+02,2.85E+01,7.92E+00,-3.52E+01,-4.04E+00,1.15E+01,1,0,0,FF
AA55,1,2,626,1.5400,1.93E+02,2.21E+01,6.51E+00,-6.92E+01,1.51E-01,5.94E+00,1,0,0,FF
AA55,1,2,627,1.5400,1.94E+02,2.20E+01,6.49E+00,-6.92E+01,1.34E-01,5.86E+00,1,0,0,FF
AA55,1,2,628,1.5400,1.94E+02,2.19E+01,6.47E+00,-6.92E+01,1.15E-01,5.78E+00,1,0,0,FF
AA55,1,2,629,1.5400,1.95E+02,2.18E+01,6.45E+00,-6.92E+01,9.47E-02,5.70E+00,1,1,0,FF
AA55,1,2,630,1.5500,1.96E+02,2.17E+01,6.43E+00,-6.92E+01,7.27E-02,5.62E+00,1,1,0,FF
AA55,1,2,631,1.5500,1.96E+02,2.16E+01,6.40E+00,-6.92E+01,4.96E-02,5.54E+00,1,1,0,FF
AA55,1,2,632,1.5500,1.97E+02,2.15E+01,6.38E+00,-6.92E+01,2.57E-02,5.46E+00,1,1,0,FF
AA55,1,2,633,1.5500,1.97E+02,2.14E+01,6.36E+00,-6.92E+01,1.05E-03,5.38E+00,1,1,0,FF
AA55,1,2,634,1.5600,1.98E+02,2.14E+01,6.34E+00,-6.92E+01,-2.41E-02,5.31E+00,1,0,0,FF
AA55,1,2,635,1.5600,1.98E+02,2.13E+01,6.32E+00,-6.92E+01,-4.94E-02,5.23E+00,1,0,0,FF
AA55,1,2,636,1.5600,1.99E+02,2.12E+01,6.30E+00,-6.93E+01,-7.48E-02,5.15E+00,1,0,0,FF
AA55,1,2,637,1.5600,2.00E+02,2.11E+01,6.28E+00,-6.93E+01,-1.00E-01,5.07E+00,1,0,0,FF
AA55,1,2,638,1.5700,2.00E+02,2.10E+01,6.26E+00,-6.94E+01,-1.25E-01,5.00E+00,1,0,0,FF
AA55,1,2,639,1.5700,2.01E+02,2.09E+01,6.24E+00,-6.95E+01,-1.50E-01,4.92E+00,1,0,0,FF
AA55,1,2,640,1.5700,2.01E+02,2.08E+01,6.22E+00,-6.96E+01,-1.74E-01,4.84E+00,1,0,0,FF
AA55,1,2,641,1.5800,2.02E+02,2.07E+01,6.20E+00,-6.98E+01,-1.98E-01,4.77E+00,1,0,0,FF
AA55,1,2,642,1.5800,2.03E+02,2.06E+01,6.18E+00,-6.99E+01,-2.22E-01,4.69E+00,1,1,0,FF
AA55,1,2,643,1.5800,2.03E+02,2.05E+01,6.16E+00,-7.01E+01,-2.45E-01,4.62E+00,1,1,0,FF
AA55,1,2,644,1.5800,2.04E+02,2.05E+01,6.13E+00,-7.03E+01,-2.68E-01,4.55E+00,1,1,0,FF
AA55,1,2,645,1.5900,2.04E+02,2.04E+01,6.11E+00,-7.05E+01,-2.90E-01,4.47E+00,1,1,0,FF
AA55,1,2,646,1.5900,2.05E+02,2.03E+01,6.09E+00,-7.07E+01,-3.12E-01,4.40E+00,1,1,0,FF
AA55,1,2,647,1.5900,2.05E+02,2.02E+01,6.07E+00,-7.10E+01,-3.34E-01,4.32E+00,1,0,0,FF
AA55,1,2,648,1.5900,2.06E+02,2.01E+01,6.05E+00,-7.12E+01,-3.54E-01,4.25E+00,1,0,0,FF
AA55,1,2,649,1.6000,2.07E+02,2.00E+01,6.03E+00,-7.15E+01,-3.74E-01,4.18E+00,1,0,0,FF
AA55,1,2,650,1.6000,2.07E+02,1.99E+01,6.01E+00,-7.17E+01,-3.94E-01,4.11E+00,1,0,0,FF
AA55,1,2,651,1.6000,2.08E+02,1.98E+01,5.99E+00,-7.20E+01,-4.13E-01,4.03E+00,1,0,0,FF
AA55,1,2,652,1.6000,2.08E+02,1.98E+01,5.97E+00,-7.23E+01,-4.33E-01,3.96E+00,1,1,0,FF
AA55,1,2,653,1.6100,2.09E+02,1.97E+01,5.95E+00,-7.26E+01,-4.52E-01,3.89E+00,1,1,0,FF
AA55,1,2,654,1.6100,2.09E+02,1.96E+01,5.93E+00,-7.29E+01,-4.70E-01,3.82E+00,1,1,0,FF
AA55,1,2,655,1.6100,2.10E+02,1.95E+01,5.91E+00,-7.32E+01,-4.89E-01,3.75E+00,1,1,0,FF
AA55,1,2,656,1.6100,2.11E+02,1.94E+01,5.89E+00,-7.35E+01,-5.08E-01,3.68E+00,1,1,0,FF
AA55,1,2,657,1.6200,2.11E+02,1.93E+01,5.87E+00,-7.38E+01,-5.27E-01,3.61E+00,1,0,0,FF
AA55,1,2,658,1.6200,2.12E+02,1.93E+01,5.86E+00,-7.41E+01,-5.46E-01,3.54E+00,1,0,0,FF
AA55,1,2,659,1.6200,2.12E+02,1.92E+01,5.84E+00,-7.44E+01,-5.65E-01,3.47E+00,1,0,0,FF
AA55,1,2,660,1.6200,2.13E+02,1.91E+01,5.82E+00,-7.47E+01,-5.85E-01,3.40E+00,1,0,0,FF
AA55,1,2,730,1.8000,2.53E+02,1.43E+01,4.49E+00,-7.78E+01,-1.53E+00,1.17E+00,1,0,0,FF
AA55,1,2,731,1.8000,2.54E+02,1.42E+01,4.47E+00,-7.76E+01,-1.53E+00,1.18E+00,1,1,0,FF
AA55,1,2,732,1.8000,2.55E+02,1.42E+01,4.45E+00,-7.73E+01,-1.53E+00,1.20E+00,1,1,0,FF
AA55,1,2,733,1.8000,2.55E+02,1.41E+01,4.43E+00,-7.71E+01,-1.53E+00,1.22E+00,1,1,0,FF
AA55,1,2,734,1.8100,2.56E+02,1.41E+01,4.41E+00,-7.68E+01,-1.53E+00,1.24E+00,1,1,0,FF
AA55,1,2,735,1.8100,2.56E+02,1.40E+01,4.39E+00,-7.65E+01,-1.52E+00,1.26E+00,1,1,0,FF
AA55,1,2,736,1.8100,2.57E+02,1.40E+01,4.37E+00,-7.63E+01,-1.52E+00,1.28E+00,1,0,0,FF
AA55,1,2,737,1.8100,2.57E+02,1.39E+01,4.36E+00,-7.60E+01,-1.51E+00,1.30E+00,1,0,0,FF
AA55,1,2,738,1.8200,2.58E+02,1.39E+01,4.34E+00,-7.57E+01,-1.51E+00,1.32E+00,1,0,0,FF
AA55,1,2,739,1.8200,2.59E+02,1.38E+01,4.32E+00,-7.53E+01,-1.50E+00,1.34E+00,1,0,0,FF
AA55,1,2,740,1.8200,2.59E+02,1.38E+01,4.30E+00,-7.50E+01,-1.49E+00,1.37E+00,1,0,0,FF
AA55,1,2,741,1.8300,2.60E+02,1.37E+01,4.28E+00,-7.47E+01,-1.49E+00,1.39E+00,1,1,0,FF
AA55,1,2,742,1.8300,2.60E+02,1.37E+01,4.26E+00,-7.43E+01,-1.48E+00,1.41E+00,1,1,0,FF
AA55,1,2,743,1.8300,2.61E+02,1.36E+01,4.24E+00,-7.40E+01,-1.47E+00,1.43E+00,1,1,0,FF
AA55,1,2,744,1.8300,2.61E+02,1.35E+01,4.22E+00,-7.36E+01,-1.46E+00,1.45E+00,1,1,0,FF
AA55,1,2,745,1.8400,2.62E+02,1.35E+01,4.20E+00,-7.32E+01,-1.45E+00,1.47E+00,1,1,0,FF
AA55,1,2,746,1.8400,2.63E+02,1.34E+01,4.18E+00,-7.28E+01,-1.44E+00,1.50E+00,1,0,0,FF
AA55,1,2,747,1.8400,2.63E+02,1.34E+01,4.17E+00,-7.24E+01,-1.43E+00,1.52E+00,1,0,0,FF
AA55,1,2,748,1.8400,2.64E+02,1.33E+01,4.15E+00,-7.19E+01,-1.41E+00,1.54E+00,1,0,0,FF
AA55,1,2,749,1.8500,2.64E+02,1.33E+01,4.13E+00,-7.15E+01,-1.40E+00,1.56E+00,1,0,0,FF
AA55,1,2,750,1.8500,2.65E+02,1.32E+01,4.11E+00,-7.10E+01,-1.39E+00,1.58E+00,1,0,0,FF
AA55,1,2,751,1.8500,2.65E+02,1.32E+01,4.09E+00,-7.06E+01,-1.37E+00,1.61E+00,1,1,0,FF
AA55,1,2,752,1.8500,2.66E+02,1.31E+01,4.07E+00,-7.01E+01,-1.35E+00,1.63E+00,1,1,0,FF
AA55,1,2,753,1.8600,2.67E+02,1.31E+01,4.05E+00,-6.96E+01,-1.34E+00,1.65E+00,1,1,0,FF
AA55,1,2,754,1.8600,2.67E+02,1.31E+01,4.03E+00,-6.91E+01,-1.32E+00,1.67E+00,1,1,0,FF
AA55,1,2,755,1.8600,2.68E+02,1.30E+01,4.01E+00,-6.85E+01,-1.30E+00,1.69E+00,1,1,0,FF
AA55,1,2,756,1.8600,2.68E+02,1.30E+01,4.00E+00,-6.80E+01,-1.28E+00,1.71E+00,1,0,0,FF
AA55,1,2,757,1.8700,2.69E+02,1.29E+01,3.98E+00,-6.75E+01,-1.26E+00,1.73E+00,1,0,0,FF
AA55,1,2,758,1.8700,2.70E+02,1.29E+01,3.96E+00,-6.69E+01,-1.24E+00,1.75E+00,1,0,0,FF
AA55,1,2,759,1.8700,2.70E+02,1.28E+01,3.94E+00,-6.63E+01,-1.22E+00,1.76E+00,1,0,0,FF
AA55,1,2,760,1.8700,2.71E+02,1.28E+01,3.92E+00,-6.57E+01,-1.19E+00,1.78E+00,1,0,0,FF
AA55,1,2,833,2.0600,3.12E+02,9.68E+00,2.68E+00,-1.89E+01,5.15E-01,3.52E+00,1,1,0,FF
AA55,1,2,834,2.0600,3.13E+02,9.65E+00,2.66E+00,-1.86E+01,5.19E-01,3.54E+00,1,1,0,FF
AA55,1,2,835,2.0600,3.13E+02,9.61E+00,2.65E+00,-1.84E+01,5.23E-01,3.55E+00,1,0,0,FF
AA55,1,2,836,2.0600,3.14E+02,9.57E+00,2.63E+00,-1.81E+01,5.28E-01,3.56E+00,1,0,0,FF
AA55,1,2,837,2.0600,3.15E+02,9.53E+00,2.62E+00,-1.79E+01,5.32E-01,3.57E+00,1,0,0,FF
AA55,1,2,841,2.0800,3.17E+02,9.37E+00,2.56E+00,-1.73E+01,5.49E-01,3.60E+00,1,1,0,FF
AA55,1,2,842,2.0800,3.17E+02,9.34E+00,2.55E+00,-1.71E+01,5.53E-01,3.61E+00,1,1,0,FF
AA55,1,2,843,2.0800,3.18E+02,9.30E+00,2.53E+00,-1.69E+01,5.57E-01,3.61E+00,1,1,0,FF
AA55,1,2,844,2.0800,3.19E+02,9.26E+00,2.52E+00,-1.67E+01,5.60E-01,3.61E+00,1,1,0,FF
AA55,1,2,849,2.1000,3.21E+02,9.07E+00,2.45E+00,-1.56E+01,5.67E-01,3.61E+00,1,0,0,FF
AA55,1,2,850,2.1000,3.22E+02,9.03E+00,2.44E+00,-1.54E+01,5.68E-01,3.61E+00,1,0,0,FF
AA55,1,2,851,2.1000,3.22E+02,8.99E+00,2.43E+00,-1.51E+01,5.68E-01,3.61E+00,1,0,0,FF
AA55,1,2,852,2.1000,3.23E+02,8.95E+00,2.41E+00,-1.49E+01,5.68E-01,3.61E+00,1,0,0,FF
AA55,1,2,857,2.1200,3.26E+02,8.76E+00,2.35E+00,-1.39E+01,5.67E-01,3.58E+00,1,1,0,FF
AA55,1,2,858,2.1200,3.26E+02,8.72E+00,2.34E+00,-1.37E+01,5.66E-01,3.58E+00,1,0,0,FF
AA55,1,2,859,2.1200,3.27E+02,8.69E+00,2.32E+00,-1.35E+01,5.65E-01,3.57E+00,1,0,0,FF
AA55,1,2,860,2.1200,3.28E+02,8.65E+00,2.31E+00,-1.34E+01,5.64E-01,3.57E+00,1,0,0,FF
AA55,1,2,866,2.1400,3.31E+02,8.42E+00,2.24E+00,-1.29E+01,5.52E-01,3.54E+00,1,1,0,FF
