#Header,Sender ID,Target ID,MSG Counter,Time, Object X,Object Y,Object Z,Object Roll,Object Pitch,Object Yaw,Smoke,Object Model,spare,CheckSum
AA55,1,2,80,699,10.9935225,143.1503171,3.973344161,0,4.451461493,4.971503952,1,0,0,FF
AA55,1,2,81,709,11.3103225,143.2494406,3.199807331,0,4.486677067,4.981577097,1,0,0,FF
AA55,1,2,82,719,11.6316225,143.3073283,2.42214258,0,4.52078562,4.989465157,1,0,0,FF
AA55,1,2,83,729,11.9574225,143.3240333,1.641723684,0,4.553778736,4.995164673,1,0,0,FF
AA55,1,2,84,739,12.2877225,143.2996274,0.859926627,0,4.585648276,4.998673145,1,0,0,FF
AA55,1,2,85,749,12.6225225,143.2342,0.078127175,0,4.616386376,4.999989034,1,1,0,FF
AA55,1,2,86,759,12.9618225,143.1278589,-0.70230154,0,4.645985452,4.999111762,1,1,0,FF
AA55,1,2,87,769,13.3056225,142.9807297,-1.479991442,0,4.6744382,4.996041714,1,1,0,FF
AA55,1,2,88,779,13.6539225,142.7929559,-2.253581899,0,4.701737601,4.990780238,1,1,0,FF
AA55,1,2,89,789,14.0067225,142.5646987,-3.021722108,0,4.727876918,4.98332964,1,1,0,FF
AA55,1,2,90,799,14.3640225,142.296137,-3.783073455,0,4.752849702,4.973693189,1,0,0,FF
AA55,1,2,91,809,14.7258225,141.9874672,-4.536311844,0,4.776649792,4.961875112,1,0,0,FF
AA55,1,2,92,819,15.0921225,141.6389032,-5.280130004,0,4.799271315,4.947880593,1,0,0,FF
AA55,1,2,93,829,15.4629225,141.2506762,-6.013239753,0,4.820708689,4.93171577,1,0,0,FF
AA55,1,2,94,839,15.8382225,140.8230345,-6.734374231,0,4.840956626,4.913387733,1,0,0,FF
AA55,1,2,95,849,16.2180225,140.3562434,-7.44229009,0,4.860010129,4.892904522,1,1,0,FF
AA55,1,2,96,859,16.6023225,139.8505851,-8.135769633,0,4.877864497,4.870275121,1,1,0,FF
AA55,1,2,97,869,16.9911225,139.3063585,-8.813622912,0,4.894515326,4.845509456,1,1,0,FF
AA55,1,2,98,879,17.3844225,138.7238791,-9.474689766,0,4.909958506,4.818618391,1,1,0,FF
AA55,1,2,99,889,17.7822225,138.1034787,-10.11784181,0,4.924190227,4.789613721,1,1,0,FF
AA55,1,2,100,899,18.1845225,137.4455053,-10.74198435,0,4.937206978,4.758508168,1,0,0,FF
AA55,1,2,101,909,18.5913225,136.7503229,-11.34605825,0,4.949005546,4.725315376,1,0,0,FF
AA55,1,2,102,919,19.0026225,136.0183113,-11.92904173,0,4.959583022,4.690049904,1,0,0,FF
AA55,1,2,103,929,19.4184225,135.2498661,-12.48995211,0,4.968936795,4.652727222,1,0,0,FF
AA55,1,2,104,939,19.8387225,134.445398,-13.0278474,0,4.977064557,4.613363699,1,0,0,FF
AA55,1,2,105,949,20.2635225,133.6053331,-13.54182796,0,4.983964303,4.571976603,1,1,0,FF
AA55,1,2,106,959,20.6928225,132.7301125,-14.03103794,0,4.98963433,4.528584087,1,1,0,FF
AA55,1,2,107,969,21.1266225,131.8201919,-14.49466674,0,4.99407324,4.483205184,1,1,0,FF
AA55,1,2,108,979,21.5649225,130.8760415,-14.93195033,0,4.997279937,4.435859799,1,1,0,FF
AA55,1,2,109,989,22.0077225,129.8981461,-15.3421725,0,4.99925363,4.386568699,1,1,0,FF
AA55,1,2,110,999,22.4550225,128.8870041,-15.72466603,0,4.999993831,4.335353506,1,0,0,FF
AA55,1,2,111,1009,22.78835583,127.8431281,-16.07881379,0,4.99950036,4.282236683,1,0,0,FF
AA55,1,2,112,1019,23.12168917,126.7670439,-16.40404969,0,4.997773336,4.227241529,1,0,0,FF
AA55,1,2,113,1029,23.4550225,125.6592908,-16.69985961,0,4.994813186,4.170392168,1,0,0,FF
AA55,1,2,114,1039,23.78835583,124.5204209,-16.96578219,0,4.990620641,4.111713535,1,0,0,FF
AA55,1,2,115,1049,24.12168917,123.3509993,-17.20140952,0,4.985196735,4.051231368,1,1,0,FF
AA55,1,2,116,1059,24.4550225,122.1516034,-17.40638779,0,4.978542807,3.988972198,1,1,0,FF
AA55,1,2,117,1069,24.78835583,120.9228227,-17.58041779,0,4.970660497,3.924963332,1,1,0,FF
AA55,1,2,118,1079,25.12168917,119.6652587,-17.7232553,0,4.961551751,3.859232848,1,1,0,FF
AA55,1,2,119,1089,25.4550225,118.3795246,-17.83471146,0,4.951218817,3.791809576,1,1,0,FF
