#Header,Sender ID,Target ID,MSG Counter,Time, Object X,Object Y,Object Z,Object Roll,Object Pitch,Object Yaw,Smoke,Object Model,spare,CheckSum
AA55,1,2,783,7729,246.7883558,3.595275286,0.498223022,0,-2.064727396,-2.3071948,0,0,0,FF
AA55,1,2,784,7739,247.1216892,3.543375862,0.510900408,0,-1.992945028,-2.399586432,0,1,0,FF
AA55,1,2,785,7749,247.4550225,3.492445806,0.522600177,0,-1.920670931,-2.490925527,0,0,0,FF
AA55,1,2,786,7759,247.7883558,3.442503598,0.53330719,0,-1.847922937,-2.581172019,0,1,0,FF
AA55,1,2,787,7769,248.1216892,3.39356714,0.543008186,0,-1.774718996,-2.670286324,0,0,0,FF
AA55,1,2,788,7779,248.4550225,3.34565375,0.551691791,0,-1.701077169,-2.758229353,0,1,0,FF
AA55,1,2,789,7789,248.7883558,3.298780159,0.559348529,0,-1.627015627,-2.844962532,0,0,0,FF
AA55,1,2,790,7799,249.1216892,3.252962504,0.56597083,0,-1.552552643,-2.930447816,0,1,0,FF
AA55,1,2,791,7809,249.4550225,3.208216322,0.571553032,0,-1.47770659,-3.014647708,0,0,0,FF
AA55,1,2,792,7819,249.7883558,3.164556547,0.57609138,0,-1.402495935,-3.097525277,0,1,0,FF
AA55,1,2,793,7829,250.1216892,3.121997502,0.579584022,0,-1.326939235,-3.179044169,0,0,0,FF
AA55,1,2,794,7839,250.4550225,3.080552901,0.582031003,0,-1.251055133,-3.259168627,0,1,0,FF
AA55,1,2,795,7849,250.7883558,3.04023584,0.583434253,0,-1.174862352,-3.337863505,0,0,0,FF
AA55,1,2,796,7859,251.1216892,3.001058793,0.583797572,0,-1.098379691,-3.415094287,0,1,0,FF
AA55,1,2,797,7869,251.4550225,2.963033615,0.583126613,0,-1.021626021,-3.490827095,0,0,0,FF
AA55,1,2,798,7879,251.7883558,2.92617153,0.581428864,0,-0.94462028,-3.565028711,0,1,0,FF
AA55,1,2,799,7889,252.1216892,2.890483138,0.578713616,0,-0.867381468,-3.637666588,0,0,0,FF
AA55,1,2,800,7899,252.4550225,2.855978404,0.574991946,0,-0.789928643,-3.708708864,0,1,0,FF
AA55,1,2,801,7909,252.7883558,2.822666665,0.570276677,0,-0.712280915,-3.778124377,0,0,0,FF
AA55,1,2,802,7919,253.1216892,2.79055662,0.564582351,0,-0.634457442,-3.845882681,0,1,0,FF
AA55,1,2,803,7929,253.4550225,2.759656335,0.557925188,0,-0.556477426,-3.911954053,0,0,0,FF
AA55,1,2,804,7939,253.7883558,2.729973237,0.55032305,0,-0.478360108,-3.976309513,0,1,0,FF
AA55,1,2,805,7949,254.1216892,2.701514119,0.541795399,0,-0.400124762,-4.038920832,0,0,0,FF
AA55,1,2,806,7959,254.4550225,2.674285134,0.532363246,0,-0.321790691,-4.099760547,0,1,0,FF
AA55,1,2,807,7969,254.7883558,2.648291801,0.522049114,0,-0.243377222,-4.158801971,0,0,0,FF
AA55,1,2,808,7979,255.1216892,2.623539001,0.510876977,0,-0.164903705,-4.216019207,0,1,0,FF
AA55,1,2,809,7989,255.4550225,2.600030978,0.498872215,0,-0.086389499,-4.271387158,0,0,0,FF
AA55,1,2,810,7999,255.7883558,2.577771342,0.486061559,0,-0.007853978,-4.324881538,0,1,0,FF
AA55,1,2,811,8009,256.1216892,2.556763069,0.472473027,0,0.07068348,-4.376478881,0,0,0,FF
AA55,1,2,812,8019,256.4550225,2.537008505,0.458135877,0,0.149203499,-4.426156557,0,1,0,FF
AA55,1,2,813,8029,256.7883558,2.518509363,0.443080533,0,0.227686703,-4.473892773,0,0,0,FF
AA55,1,2,814,8039,257.1216892,2.501266732,0.427338534,0,0.30611373,-4.519666593,0,1,0,FF
AA55,1,2,815,8049,257.4550225,2.485281072,0.410942462,0,0.384465227,-4.563457937,0,0,0,FF
AA55,1,2,816,8059,257.7883558,2.470552224,0.393925879,0,0.462721864,-4.605247598,0,1,0,FF
AA55,1,2,817,8069,258.1216892,2.457079409,0.37632326,0,0.540864331,-4.645017245,0,0,0,FF
AA55,1,2,818,8079,258.4550225,2.444861232,0.358169924,0,0.618873347,-4.682749434,0,1,0,FF
AA55,1,2,819,8089,258.7883558,2.433895689,0.339501962,0,0.696729666,-4.718427614,0,0,0,FF
AA55,1,2,820,8099,259.1216892,2.424180166,0.320356171,0,0.774414077,-4.752036136,0,1,0,FF
AA55,1,2,821,8109,259.4550225,2.415711446,0.300769979,0,0.851907413,-4.783560258,0,0,0,FF
AA55,1,2,822,8119,259.7883558,2.408485715,0.280781372,0,0.929190554,-4.812986152,0,1,0,FF
AA55,1,2,823,8129,260.1216892,2.402498566,0.260428824,0,1.006244431,-4.840300911,0,0,0,FF
AA55,1,2,824,8139,260.4550225,2.397745002,0.23975122,0,1.083050032,-4.865492555,0,1,0,FF
AA55,1,2,825,8149,260.7883558,2.394219444,0.218787785,0,1.159588407,-4.888550033,0,0,0,FF
AA55,1,2,826,8159,261.1216892,2.391915739,0.19757801,0,1.235840671,-4.909463231,0,1,0,FF
AA55,1,2,827,8169,261.4550225,2.390827158,0.176161574,0,1.311788009,-4.928222976,0,0,0,FF
AA55,1,2,828,8179,261.7883558,2.390946414,0.154578276,0,1.387411683,-4.944821039,0,1,0,FF
AA55,1,2,829,8189,262.1216892,2.392265656,0.132867957,0,1.462693035,-4.959250141,0,0,0,FF
AA55,1,2,830,8199,262.4550225,2.394776487,0.111070428,0,1.537613488,-4.971503952,0,1,0,FF
AA55,1,2,831,8209,262.7883558,2.398469965,0.089225397,0,1.612154559,-4.981577097,0,0,0,FF
AA55,1,2,832,8219,263.1216892,2.403336609,0.067372397,0,1.686297854,-4.989465157,0,1,0,FF
AA55,1,2,833,8229,263.4550225,2.409366413,0.045550715,0,1.760025081,-4.995164673,0,0,0,FF
AA55,1,2,834,8239,263.7883558,2.416548847,0.023799319,0,1.833318048,-4.998673145,0,1,0,FF
AA55,1,2,835,8249,264.1216892,2.424872871,0.002156793,0,1.906158671,-4.999989034,0,0,0,FF
AA55,1,2,836,8259,264.4550225,2.434326938,-0.019338738,0,1.978528978,-4.999111762,0,1,0,FF
AA55,1,2,837,8269,264.7883558,2.444899006,-0.040649668,0,2.050411113,-4.996041714,0,0,0,FF
AA55,1,2,838,8279,265.1216892,2.456576546,-0.061738981,0,2.121787339,-4.990780238,0,1,0,FF
AA55,1,2,839,8289,265.4550225,2.46934655,-0.082570313,0,2.192640046,-4.98332964,0,0,0,FF
AA55,1,2,840,8299,265.7883558,2.483195542,-0.103108016,0,2.262951752,-4.973693189,0,1,0,FF
AA55,1,2,841,8309,266.1216892,2.498109584,-0.123317215,0,2.332705109,-4.961875112,0,0,0,FF
AA55,1,2,842,8319,266.4550225,2.51407429,-0.143163875,0,2.401882905,-4.947880593,0,1,0,FF
AA55,1,2,843,8329,266.7883558,2.531074833,-0.162614849,0,2.470468073,-4.93171577,0,0,0,FF
AA55,1,2,844,8339,267.1216892,2.549095955,-0.181637942,0,2.538443689,-4.913387733,0,1,0,FF
AA55,1,2,845,8349,267.4550225,2.568121977,-0.200201956,0,2.605792983,-4.892904522,0,0,0,FF
AA55,1,2,846,8359,267.7883558,2.588136811,-0.218276746,0,2.672499336,-4.870275121,0,1,0,FF
AA55,1,2,847,8369,268.1216892,2.60912397,-0.235833269,0,2.73854629,-4.845509456,0,0,0,FF
AA55,1,2,848,8379,268.4550225,2.631066575,-0.252843627,0,2.803917549,-4.818618391,0,1,0,FF
AA55,1,2,849,8389,268.7883558,2.653947372,-0.269281113,0,2.868596983,-4.789613721,0,0,0,FF
AA55,1,2,850,8399,269.1216892,2.677748738,-0.285120251,0,2.932568634,-4.758508168,0,1,0,FF
AA55,1,2,851,8409,269.4550225,2.702452693,-0.300336836,0,2.995816717,-4.725315376,0,0,0,FF
AA55,1,2,852,8419,269.7883558,2.728040914,-0.314907971,0,3.058325627,-4.690049904,0,1,0,FF
AA55,1,2,853,8429,270.1216892,2.754494742,-0.328812099,0,3.120079941,-4.652727222,0,0,0,FF
AA55,1,2,854,8439,270.4550225,2.781795197,-0.342029032,0,3.181064422,-4.613363699,0,1,0,FF
AA55,1,2,855,8449,270.7883558,2.809922988,-0.354539984,0,3.241264023,-4.571976603,0,0,0,FF
AA55,1,2,856,8459,271.1216892,2.838858524,-0.366327592,0,3.300663891,-4.528584087,0,1,0,FF
AA55,1,2,857,8469,271.4550225,2.868581927,-0.377375939,0,3.359249369,-4.483205184,0,0,0,FF
AA55,1,2,858,8479,271.7883558,2.899073045,-0.387670576,0,3.417006003,-4.435859799,0,1,0,FF
AA55,1,2,859,8489,272.1216892,2.930311461,-0.397198537,0,3.473919542,-4.386568699,0,0,0,FF
AA55,1,2,860,8499,272.4550225,2.962276506,-0.405948352,0,3.529975943,-4.335353506,0,1,0,FF
AA55,1,2,861,8509,272.7883558,2.994947272,-0.413910058,0,3.585161375,-4.282236683,0,0,0,FF
AA55,1,2,862,8519,273.1216892,3.028302626,-0.42107521,0,3.639462222,-4.227241529,0,1,0,FF
AA55,1,2,863,8529,273.4550225,3.062321218,-0.427436883,0,3.692865087,-4.170392168,0,0,0,FF
AA55,1,2,864,8539,273.7883558,3.096981495,-0.432989675,0,3.745356792,-4.111713535,0,1,0,FF
AA55,1,2,865,8549,274.1216892,3.132261715,-0.437729706,0,3.796924386,-4.051231368,0,0,0,FF
AA55,1,2,866,8559,274.4550225,3.168139958,-0.441654616,0,3.847555147,-3.988972198,0,1,0,FF
AA55,1,2,867,8569,274.7883558,3.204594137,-0.444763558,0,3.89723658,-3.924963332,0,0,0,FF
AA55,1,2,868,8579,275.1216892,3.241602015,-0.447057188,0,3.945956429,-3.859232848,0,1,0,FF
AA55,1,2,869,8589,275.4550225,3.279141213,-0.448537654,0,3.993702672,-3.791809576,0,0,0,FF
AA55,1,2,870,8599,275.7883558,3.317189223,-0.449208581,0,4.040463529,-3.722723092,0,1,0,FF
AA55,1,2,871,8609,276.1216892,3.355723423,-0.449075055,0,4.086227462,-3.652003698,0,0,0,FF
AA55,1,2,872,8619,276.4550225,3.394721089,-0.448143601,0,4.130983179,-3.579682415,0,1,0,FF
AA55,1,2,873,8629,276.7883558,3.434159404,-0.446422162,0,4.174719638,-3.505790965,0,0,0,FF
AA55,1,2,874,8639,277.1216892,3.474015475,-0.443920072,0,4.217426047,-3.430361759,0,1,0,FF
AA55,1,2,875,8649,277.4550225,3.514266344,-0.440648033,0,4.25909187,-3.353427883,0,0,0,FF
AA55,1,2,876,8659,277.7883558,3.554889,-0.436618081,0,4.299706825,-3.275023082,0,1,0,FF
AA55,1,2,877,8669,278.1216892,3.59586039,-0.431843554,0,4.339260892,-3.195181749,0,0,0,FF
AA55,1,2,878,8679,278.4550225,3.637157434,-0.426339059,0,4.377744312,-3.113938902,0,1,0,FF
