#Header,Sender ID,Target ID,MSG Counter,Time, Object X,Object Y,Object Z,Object Roll,Object Pitch,Object Yaw,Smoke,Object Model,spare,CheckSum,,,
AA55,1,2,1106,2.74E+00,4.64E+02,1.49E+00,4.59E-01,-5.58E+01,7.95E-01,-2.08E-01,1,0,0,FF,,,
AA55,1,2,1107,2.74E+00,4.65E+02,1.47E+00,4.55E-01,-5.57E+01,7.96E-01,-2.14E-01,1,1,0,FF,,,
AA55,1,2,1108,2.74E+00,4.65E+02,1.46E+00,4.51E-01,-5.56E+01,7.97E-01,-2.20E-01,1,1,0,FF,,,
AA55,1,2,1109,2.75E+00,4.66E+02,1.44E+00,4.47E-01,-5.55E+01,7.98E-01,-2.26E-01,1,1,0,FF,,,
AA55,1,2,1110,2.75E+00,4.66E+02,1.43E+00,4.43E-01,-5.54E+01,7.99E-01,-2.32E-01,1,1,0,FF,,,
AA55,1,2,1111,2.75E+00,4.67E+02,1.41E+00,4.39E-01,-5.53E+01,8.00E-01,-2.38E-01,1,1,0,FF,,,
AA55,1,2,1112,2.75E+00,4.68E+02,1.40E+00,4.36E-01,-5.52E+01,8.01E-01,-2.43E-01,1,0,0,FF,,,
AA55,1,2,1113,2.75E+00,4.68E+02,1.38E+00,4.32E-01,-5.51E+01,8.03E-01,-2.49E-01,1,0,0,FF,,,
AA55,1,2,1114,2.76E+00,4.69E+02,1.37E+00,4.28E-01,-5.50E+01,8.04E-01,-2.54E-01,1,0,0,FF,,,
AA55,1,2,1115,2.76E+00,4.69E+02,1.35E+00,4.24E-01,-5.49E+01,8.05E-01,-2.60E-01,1,0,0,FF,,,
AA55,1,2,1116,2.76E+00,4.70E+02,1.34E+00,4.21E-01,-5.48E+01,8.07E-01,-2.65E-01,1,0,0,FF,,,
AA55,1,2,1117,2.77E+00,4.70E+02,1.33E+00,4.17E-01,-5.47E+01,8.09E-01,-2.70E-01,1,1,0,FF,,,
AA55,1,2,1118,2.77E+00,4.71E+02,1.31E+00,4.13E-01,-5.46E+01,8.12E-01,-2.76E-01,1,1,0,FF,,,
AA55,1,2,1119,2.77E+00,4.71E+02,1.30E+00,4.10E-01,-5.45E+01,8.14E-01,-2.81E-01,1,1,0,FF,,,
AA55,1,2,1120,2.77E+00,4.72E+02,1.29E+00,4.06E-01,-5.44E+01,8.17E-01,-2.87E-01,1,1,0,FF,,,
AA55,1,2,1121,2.77E+00,4.72E+02,1.27E+00,4.03E-01,-5.43E+01,8.20E-01,-2.93E-01,1,1,0,FF,,,
AA55,1,2,1122,2.78E+00,4.73E+02,1.26E+00,3.99E-01,-5.42E+01,8.23E-01,-2.99E-01,1,0,0,FF,,,
AA55,1,2,1123,2.78E+00,4.74E+02,1.25E+00,3.95E-01,-5.41E+01,8.26E-01,-3.05E-01,1,0,0,FF,,,
AA55,1,2,1124,2.78E+00,4.74E+02,1.23E+00,3.92E-01,-5.40E+01,8.30E-01,-3.10E-01,1,0,0,FF,,,
AA55,1,2,1125,2.79E+00,4.75E+02,1.22E+00,3.88E-01,-5.40E+01,8.33E-01,-3.16E-01,1,0,0,FF,,,
AA55,1,2,1126,2.79E+00,4.75E+02,1.21E+00,3.85E-01,-5.39E+01,8.36E-01,-3.22E-01,1,0,0,FF,,,
AA55,1,2,1127,2.79E+00,4.76E+02,1.19E+00,3.81E-01,-5.38E+01,8.39E-01,-3.27E-01,1,1,0,FF,,,
AA55,1,2,1128,2.79E+00,4.76E+02,1.18E+00,3.78E-01,-5.37E+01,8.43E-01,-3.33E-01,1,1,0,FF,,,
AA55,1,2,1129,2.79E+00,4.77E+02,1.17E+00,3.74E-01,-5.36E+01,8.47E-01,-3.39E-01,1,1,0,FF,,,
AA55,1,2,1130,2.80E+00,4.77E+02,1.16E+00,3.71E-01,-5.35E+01,8.51E-01,-3.45E-01,1,1,0,FF,,,
AA55,1,2,1131,2.80E+00,4.78E+02,1.14E+00,3.67E-01,-5.34E+01,8.55E-01,-3.50E-01,1,1,0,FF,,,
AA55,1,2,1132,2.80E+00,4.78E+02,1.13E+00,3.64E-01,-5.33E+01,8.59E-01,-3.56E-01,1,0,0,FF,,,
AA55,1,2,1133,2.81E+00,4.79E+02,1.12E+00,3.61E-01,-5.32E+01,8.63E-01,-3.62E-01,1,0,0,FF,,,
AA55,1,2,1134,2.81E+00,4.80E+02,1.11E+00,3.57E-01,-5.31E+01,8.67E-01,-3.67E-01,1,0,0,FF,,,
AA55,1,2,1135,2.81E+00,4.80E+02,1.10E+00,3.54E-01,-5.30E+01,8.70E-01,-3.72E-01,1,0,0,FF,,,
AA55,1,2,1136,2.81E+00,4.81E+02,1.08E+00,3.51E-01,-5.29E+01,8.74E-01,-3.77E-01,1,0,0,FF,,,
AA55,1,2,1137,2.81E+00,4.81E+02,1.07E+00,3.47E-01,-5.28E+01,8.78E-01,-3.82E-01,1,0,0,FF,,,
AA55,1,2,1138,2.82E+00,4.82E+02,1.06E+00,3.44E-01,-5.27E+01,8.82E-01,-3.87E-01,1,0,0,FF,,,
AA55,1,2,1139,2.82E+00,4.82E+02,1.05E+00,3.41E-01,-5.26E+01,8.87E-01,-3.92E-01,1,0,0,FF,,,
AA55,1,2,1140,2.82E+00,4.83E+02,1.04E+00,3.37E-01,-5.25E+01,8.91E-01,-3.97E-01,1,1,0,FF,,,
AA55,1,2,1141,2.83E+00,4.83E+02,1.03E+00,3.34E-01,-5.24E+01,8.95E-01,-4.01E-01,1,1,0,FF,,,
AA55,1,2,1142,2.83E+00,4.84E+02,1.02E+00,3.31E-01,-5.23E+01,8.98E-01,-4.06E-01,1,1,0,FF,,,
AA55,1,2,1143,2.83E+00,4.84E+02,1.00E+00,3.28E-01,-5.21E+01,9.02E-01,-4.10E-01,1,1,0,FF,,,
AA55,1,2,1144,2.83E+00,4.85E+02,9.93E-01,3.24E-01,-5.20E+01,9.06E-01,-4.14E-01,1,1,0,FF,,,
AA55,1,2,1145,2.84E+00,4.86E+02,9.82E-01,3.21E-01,-5.19E+01,9.10E-01,-4.19E-01,1,0,0,FF,,,
AA55,1,2,1146,2.84E+00,4.86E+02,9.72E-01,3.18E-01,-5.18E+01,9.14E-01,-4.23E-01,1,0,0,FF,,,
AA55,1,2,1147,2.84E+00,4.87E+02,9.61E-01,3.15E-01,-5.16E+01,9.18E-01,-4.27E-01,1,0,0,FF,,,
AA55,1,2,1148,2.84E+00,4.87E+02,9.50E-01,3.12E-01,-5.15E+01,9.21E-01,-4.31E-01,1,0,0,FF,,,
AA55,1,2,1149,2.85E+00,4.88E+02,9.40E-01,3.09E-01,-5.14E+01,9.25E-01,-4.34E-01,1,0,0,FF,,,
AA55,1,2,1150,2.85E+00,4.88E+02,9.30E-01,3.06E-01,-5.12E+01,9.28E-01,-4.38E-01,1,1,0,FF,,,
AA55,1,2,1151,2.85E+00,4.89E+02,9.19E-01,3.03E-01,-5.11E+01,9.31E-01,-4.41E-01,1,1,0,FF,,,
AA55,1,2,1152,2.85E+00,4.89E+02,9.09E-01,2.99E-01,-5.10E+01,9.34E-01,-4.45E-01,1,1,0,FF,,,
AA55,1,2,1153,2.86E+00,4.90E+02,8.99E-01,2.96E-01,-5.08E+01,9.37E-01,-4.48E-01,1,1,0,FF,,,
AA55,1,2,1154,2.86E+00,4.90E+02,8.89E-01,2.93E-01,-5.07E+01,9.40E-01,-4.52E-01,1,1,0,FF,,,
AA55,1,2,1155,2.86E+00,4.91E+02,8.79E-01,2.90E-01,-5.05E+01,9.42E-01,-4.55E-01,1,0,0,FF,,,
AA55,1,2,1156,2.86E+00,4.91E+02,8.70E-01,2.87E-01,-5.04E+01,9.45E-01,-4.58E-01,1,0,0,FF,,,
AA55,1,2,1157,2.87E+00,4.92E+02,8.60E-01,2.84E-01,-5.02E+01,9.47E-01,-4.62E-01,1,0,0,FF,,,
AA55,1,2,1158,2.87E+00,4.93E+02,8.50E-01,2.82E-01,-5.00E+01,9.49E-01,-4.65E-01,1,0,0,FF,,,
AA55,1,2,1159,2.87E+00,4.93E+02,8.41E-01,2.79E-01,-4.99E+01,9.51E-01,-4.68E-01,1,0,0,FF,,,
AA55,1,2,1160,2.87E+00,4.94E+02,8.31E-01,2.76E-01,-4.97E+01,9.53E-01,-4.70E-01,1,1,0,FF,,,
AA55,1,2,1161,2.88E+00,4.94E+02,8.22E-01,2.73E-01,-4.95E+01,9.55E-01,-4.73E-01,1,1,0,FF,,,
AA55,1,2,1162,2.88E+00,4.95E+02,8.13E-01,2.70E-01,-4.93E+01,9.57E-01,-4.76E-01,1,1,0,FF,,,
AA55,1,2,1163,2.88E+00,4.95E+02,8.04E-01,2.67E-01,-4.91E+01,9.59E-01,-4.78E-01,1,1,0,FF,,,
AA55,1,2,1164,2.88E+00,4.96E+02,7.95E-01,2.64E-01,-4.89E+01,9.61E-01,-4.80E-01,1,1,0,FF,,,
AA55,1,2,1165,2.88E+00,4.96E+02,7.86E-01,2.61E-01,-4.87E+01,9.63E-01,-4.83E-01,1,0,0,FF,,,
AA55,1,2,1166,2.89E+00,4.97E+02,7.77E-01,2.59E-01,-4.85E+01,9.65E-01,-4.85E-01,1,0,0,FF,,,
AA55,1,2,1167,2.89E+00,4.97E+02,7.68E-01,2.56E-01,-4.83E+01,9.67E-01,-4.87E-01,1,0,0,FF,,,
AA55,1,2,1168,2.89E+00,4.98E+02,7.60E-01,2.53E-01,-4.81E+01,9.68E-01,-4.88E-01,1,0,0,FF,,,
AA55,1,2,1169,2.90E+00,4.99E+02,7.51E-01,2.50E-01,-4.79E+01,9.70E-01,-4.90E-01,1,0,0,FF,,,
AA55,1,2,1170,2.90E+00,4.99E+02,7.43E-01,2.48E-01,-4.76E+01,9.72E-01,-4.91E-01,1,0,0,FF,,,
AA55,1,2,1171,2.90E+00,5.00E+02,7.34E-01,2.45E-01,-4.74E+01,9.73E-01,-4.92E-01,1,0,0,FF,,,
AA55,1,2,1172,2.90E+00,5.00E+02,7.26E-01,2.42E-01,-4.72E+01,9.74E-01,-4.93E-01,1,0,0,FF,,,
AA55,1,2,1173,2.90E+00,5.01E+02,7.18E-01,2.39E-01,-4.70E+01,9.76E-01,-4.93E-01,1,1,0,FF,,,
AA55,1,2,1174,2.91E+00,5.01E+02,7.10E-01,2.37E-01,-4.67E+01,9.77E-01,-4.94E-01,1,1,0,FF,,,
AA55,1,2,1175,2.91E+00,5.02E+02,7.02E-01,2.34E-01,-4.65E+01,9.78E-01,-4.94E-01,1,1,0,FF,,,
AA55,1,2,1176,2.91E+00,5.02E+02,6.94E-01,2.32E-01,-4.63E+01,9.79E-01,-4.94E-01,1,1,0,FF,,,
AA55,1,2,1177,2.92E+00,5.03E+02,6.86E-01,2.29E-01,-4.61E+01,9.80E-01,-4.93E-01,1,1,0,FF,,,
AA55,1,2,1178,2.92E+00,5.03E+02,6.78E-01,2.26E-01,-4.58E+01,9.81E-01,-4.93E-01,1,0,0,FF,,,
AA55,1,2,1179,2.92E+00,5.04E+02,6.70E-01,2.24E-01,-4.56E+01,9.83E-01,-4.92E-01,1,0,0,FF,,,
AA55,1,2,1180,2.92E+00,5.04E+02,6.63E-01,2.21E-01,-4.54E+01,9.84E-01,-4.92E-01,1,0,0,FF,,,
AA55,1,2,1181,2.92E+00,5.05E+02,6.55E-01,2.19E-01,-4.52E+01,9.86E-01,-4.91E-01,1,0,0,FF,,,
AA55,1,2,1182,2.93E+00,5.06E+02,6.48E-01,2.16E-01,-4.49E+01,9.88E-01,-4.90E-01,1,0,0,FF,,,
AA55,1,2,1183,2.93E+00,5.06E+02,6.40E-01,2.14E-01,-4.47E+01,9.90E-01,-4.90E-01,1,1,0,FF,,,
AA55,1,2,1184,2.93E+00,5.07E+02,6.33E-01,2.11E-01,-4.45E+01,9.92E-01,-4.89E-01,1,1,0,FF,,,
AA55,1,2,1185,2.94E+00,5.07E+02,6.26E-01,2.09E-01,-4.43E+01,9.95E-01,-4.89E-01,1,1,0,FF,,,
AA55,1,2,1186,2.94E+00,5.08E+02,6.19E-01,2.06E-01,-4.41E+01,9.99E-01,-4.88E-01,1,1,0,FF,,,
AA55,1,2,1187,2.94E+00,5.08E+02,6.12E-01,2.04E-01,-4.39E+01,1.00E+00,-4.88E-01,1,1,0,FF,,,
AA55,1,2,1188,2.94E+00,5.09E+02,6.05E-01,2.01E-01,-4.37E+01,1.01E+00,-4.88E-01,1,0,0,FF,,,
AA55,1,2,1189,2.94E+00,5.09E+02,5.98E-01,1.99E-01,-4.35E+01,1.01E+00,-4.88E-01,1,0,0,FF,,,
AA55,1,2,1190,2.95E+00,5.10E+02,5.91E-01,1.97E-01,-4.33E+01,1.02E+00,-4.88E-01,1,0,0,FF,,,
AA55,1,2,1191,2.95E+00,5.10E+02,5.84E-01,1.94E-01,-4.31E+01,1.02E+00,-4.88E-01,1,0,0,FF,,,
AA55,1,2,1192,2.95E+00,5.11E+02,5.77E-01,1.92E-01,-4.28E+01,1.03E+00,-4.89E-01,1,0,0,FF,,,
AA55,1,2,1193,2.96E+00,5.11E+02,5.71E-01,1.89E-01,-4.26E+01,1.03E+00,-4.89E-01,1,1,0,FF,,,
AA55,1,2,1194,2.96E+00,5.12E+02,5.64E-01,1.87E-01,-4.24E+01,1.04E+00,-4.89E-01,1,1,0,FF,,,
AA55,1,2,1195,2.96E+00,5.13E+02,5.58E-01,1.85E-01,-4.22E+01,1.04E+00,-4.89E-01,1,1,0,FF,,,
AA55,1,2,1196,2.96E+00,5.13E+02,5.51E-01,1.82E-01,-4.20E+01,1.05E+00,-4.89E-01,1,1,0,FF,,,
AA55,1,2,1197,2.96E+00,5.14E+02,5.45E-01,1.80E-01,-4.18E+01,1.05E+00,-4.89E-01,1,1,0,FF,,,
AA55,1,2,1198,2.97E+00,5.14E+02,5.39E-01,1.78E-01,-4.16E+01,1.06E+00,-4.89E-01,1,0,0,FF,,,
AA55,1,2,1199,2.97E+00,5.15E+02,5.32E-01,1.76E-01,-4.14E+01,1.06E+00,-4.89E-01,1,0,0,FF,,,
AA55,1,2,1200,2.97E+00,5.15E+02,5.26E-01,1.73E-01,-4.12E+01,1.07E+00,-4.88E-01,1,0,0,FF,,,
AA55,1,2,1201,2.98E+00,5.16E+02,5.20E-01,1.71E-01,-4.10E+01,1.07E+00,-4.88E-01,1,0,0,FF,,,
AA55,1,2,1202,2.98E+00,5.16E+02,5.14E-01,1.69E-01,-4.08E+01,1.08E+00,-4.88E-01,1,0,0,FF,,,
AA55,1,2,1203,2.98E+00,5.17E+02,5.08E-01,1.67E-01,-4.06E+01,1.09E+00,-4.87E-01,1,0,0,FF,,,
AA55,1,2,1204,2.98E+00,5.17E+02,5.02E-01,1.65E-01,-4.04E+01,1.09E+00,-4.87E-01,1,0,0,FF,,,
AA55,1,2,1205,2.98E+00,5.18E+02,4.97E-01,1.62E-01,-4.02E+01,1.10E+00,-4.86E-01,1,0,0,FF,,,
AA55,1,2,1206,2.99E+00,5.19E+02,4.91E-01,1.60E-01,-4.00E+01,1.10E+00,-4.85E-01,1,1,0,FF,,,
AA55,1,2,1207,2.99E+00,5.19E+02,4.85E-01,1.58E-01,-3.98E+01,1.11E+00,-4.84E-01,1,1,0,FF,,,
AA55,1,2,1208,2.99E+00,5.20E+02,4.80E-01,1.56E-01,-3.96E+01,1.11E+00,-4.83E-01,1,1,0,FF,,,
AA55,1,2,1209,3.00E+00,5.20E+02,4.74E-01,1.54E-01,-3.94E+01,1.12E+00,-4.82E-01,1,1,0,FF,,,
AA55,1,2,1210,3.00E+00,5.21E+02,4.69E-01,1.52E-01,-3.92E+01,1.12E+00,-4.80E-01,1,1,0,FF,,,
AA55,1,2,1211,3.00E+00,5.21E+02,4.63E-01,1.50E-01,-3.90E+01,1.12E+00,-4.79E-01,1,0,0,FF,,,
AA55,1,2,1212,3.00E+00,5.22E+02,4.58E-01,1.48E-01,-3.88E+01,1.13E+00,-4.77E-01,1,0,0,FF,,,
AA55,1,2,1213,3.00E+00,5.22E+02,4.53E-01,1.46E-01,-3.86E+01,1.13E+00,-4.75E-01,1,0,0,FF,,,
AA55,1,2,1214,3.01E+00,5.23E+02,4.48E-01,1.44E-01,-3.84E+01,1.13E+00,-4.72E-01,1,0,0,FF,,,
AA55,1,2,1215,3.01E+00,5.23E+02,4.43E-01,1.42E-01,-3.81E+01,1.14E+00,-4.70E-01,1,0,0,FF,,,
AA55,1,2,1216,3.01E+00,5.24E+02,4.37E-01,1.40E-01,-3.79E+01,1.14E+00,-4.68E-01,1,1,0,FF,,,
AA55,1,2,1217,3.02E+00,5.24E+02,4.32E-01,1.38E-01,-3.77E+01,1.14E+00,-4.65E-01,1,1,0,FF,,,
AA55,1,2,1218,3.02E+00,5.25E+02,4.28E-01,1.36E-01,-3.75E+01,1.14E+00,-4.63E-01,1,1,0,FF,,,
AA55,1,2,1219,3.02E+00,5.25E+02,4.23E-01,1.34E-01,-3.73E+01,1.14E+00,-4.60E-01,1,1,0,FF,,,
AA55,1,2,1220,3.02E+00,5.26E+02,4.18E-01,1.32E-01,-3.70E+01,1.15E+00,-4.57E-01,1,1,0,FF,,,
AA55,1,2,1221,3.02E+00,5.27E+02,4.13E-01,1.31E-01,-3.68E+01,1.15E+00,-4.54E-01,1,0,0,FF,,,
AA55,1,2,1222,3.03E+00,5.27E+02,4.08E-01,1.29E-01,-3.66E+01,1.15E+00,-4.52E-01,1,0,0,FF,,,
AA55,1,2,1223,3.03E+00,5.28E+02,4.04E-01,1.27E-01,-3.63E+01,1.15E+00,-4.49E-01,1,0,0,FF,,,
AA55,1,2,1224,3.03E+00,5.28E+02,3.99E-01,1.25E-01,-3.61E+01,1.15E+00,-4.46E-01,1,0,0,FF,,,
AA55,1,2,1225,3.04E+00,5.29E+02,3.95E-01,1.23E-01,-3.59E+01,1.15E+00,-4.43E-01,1,0,0,FF,,,
AA55,1,2,1226,3.04E+00,5.29E+02,3.90E-01,1.22E-01,-3.56E+01,1.15E+00,-4.41E-01,1,0,0,FF,,,
AA55,1,2,1227,3.04E+00,5.30E+02,3.86E-01,1.20E-01,-3.54E+01,1.15E+00,-4.38E-01,1,0,0,FF,,,
AA55,1,2,1228,3.04E+00,5.30E+02,3.82E-01,1.18E-01,-3.51E+01,1.15E+00,-4.35E-01,1,0,0,FF,,,
AA55,1,2,1229,3.04E+00,5.31E+02,3.77E-01,1.17E-01,-3.49E+01,1.15E+00,-4.33E-01,1,1,0,FF,,,
AA55,1,2,1230,3.05E+00,5.31E+02,3.73E-01,1.15E-01,-3.46E+01,1.15E+00,-4.30E-01,1,1,0,FF,,,
AA55,1,2,1231,3.05E+00,5.32E+02,3.69E-01,1.13E-01,-3.44E+01,1.15E+00,-4.27E-01,1,1,0,FF,,,
AA55,1,2,1232,3.05E+00,5.32E+02,3.65E-01,1.12E-01,-3.41E+01,1.15E+00,-4.25E-01,1,1,0,FF,,,
AA55,1,2,1233,3.06E+00,5.33E+02,3.61E-01,1.10E-01,-3.39E+01,1.15E+00,-4.23E-01,1,1,0,FF,,,
AA55,1,2,1234,3.06E+00,5.34E+02,3.57E-01,1.08E-01,-3.36E+01,1.16E+00,-4.20E-01,1,0,0,FF,,,
AA55,1,2,1235,3.06E+00,5.34E+02,3.53E-01,1.07E-01,-3.34E+01,1.16E+00,-4.18E-01,1,0,0,FF,,,
AA55,1,2,1236,3.06E+00,5.35E+02,3.49E-01,1.05E-01,-3.31E+01,1.16E+00,-4.16E-01,1,0,0,FF,,,
AA55,1,2,1237,3.06E+00,5.35E+02,3.45E-01,1.04E-01,-3.29E+01,1.16E+00,-4.14E-01,1,0,0,FF,,,
AA55,1,2,1238,3.07E+00,5.36E+02,3.41E-01,1.02E-01,-3.27E+01,1.16E+00,-4.12E-01,1,0,0,FF,,,
AA55,1,2,1239,3.07E+00,5.36E+02,3.37E-01,1.01E-01,-3.24E+01,1.16E+00,-4.11E-01,1,1,0,FF,,,
AA55,1,2,1240,3.07E+00,5.37E+02,3.34E-01,9.92E-02,-3.22E+01,1.16E+00,-4.09E-01,1,1,0,FF,,,
AA55,1,2,1241,3.08E+00,5.37E+02,3.30E-01,9.77E-02,-3.20E+01,1.16E+00,-4.08E-01,1,1,0,FF,,,
AA55,1,2,1242,3.08E+00,5.38E+02,3.26E-01,9.63E-02,-3.17E+01,1.16E+00,-4.06E-01,1,1,0,FF,,,
AA55,1,2,1243,3.08E+00,5.38E+02,3.23E-01,9.49E-02,-3.15E+01,1.16E+00,-4.05E-01,1,1,0,FF,,,
AA55,1,2,1244,3.08E+00,5.39E+02,3.19E-01,9.34E-02,-3.13E+01,1.17E+00,-4.04E-01,1,0,0,FF,,,
AA55,1,2,1245,3.09E+00,5.39E+02,3.16E-01,9.20E-02,-3.10E+01,1.17E+00,-4.03E-01,1,0,0,FF,,,
AA55,1,2,1246,3.09E+00,5.40E+02,3.13E-01,9.06E-02,-3.08E+01,1.17E+00,-4.02E-01,1,0,0,FF,,,
AA55,1,2,1247,3.09E+00,5.41E+02,3.09E-01,8.93E-02,-3.06E+01,1.17E+00,-4.01E-01,1,0,0,FF,,,
AA55,1,2,1248,3.09E+00,5.41E+02,3.06E-01,8.79E-02,-3.04E+01,1.18E+00,-4.01E-01,1,0,0,FF,,,
AA55,1,2,1249,3.10E+00,5.42E+02,3.03E-01,8.65E-02,-3.02E+01,1.18E+00,-4.00E-01,1,1,0,FF,,,
AA55,1,2,1250,3.10E+00,5.42E+02,2.99E-01,8.52E-02,-3.00E+01,1.18E+00,-4.00E-01,1,1,0,FF,,,
AA55,1,2,1251,3.10E+00,5.43E+02,2.96E-01,8.39E-02,-2.98E+01,1.19E+00,-3.99E-01,1,1,0,FF,,,
AA55,1,2,1252,3.10E+00,5.43E+02,2.93E-01,8.26E-02,-2.96E+01,1.19E+00,-3.99E-01,1,1,0,FF,,,
AA55,1,2,1253,3.11E+00,5.44E+02,2.90E-01,8.13E-02,-2.94E+01,1.20E+00,-3.98E-01,1,1,0,FF,,,
AA55,1,2,1254,3.11E+00,5.44E+02,2.87E-01,8.00E-02,-2.92E+01,1.20E+00,-3.98E-01,1,0,0,FF,,,
AA55,1,2,1255,3.11E+00,5.45E+02,2.84E-01,7.88E-02,-2.90E+01,1.20E+00,-3.97E-01,1,0,0,FF,,,
AA55,1,2,1256,3.11E+00,5.45E+02,2.81E-01,7.76E-02,-2.87E+01,1.20E+00,-3.96E-01,1,0,0,FF,,,
AA55,1,2,1257,3.12E+00,5.46E+02,2.78E-01,7.64E-02,-2.85E+01,1.21E+00,-3.95E-01,1,0,0,FF,,,
AA55,1,2,1258,3.12E+00,5.46E+02,2.75E-01,7.52E-02,-2.83E+01,1.21E+00,-3.94E-01,1,0,0,FF,,,
AA55,1,2,1259,3.12E+00,5.47E+02,2.72E-01,7.40E-02,-2.81E+01,1.21E+00,-3.93E-01,1,0,0,FF,,,
AA55,1,2,1260,3.12E+00,5.47E+02,2.69E-01,7.28E-02,-2.78E+01,1.21E+00,-3.91E-01,1,0,0,FF,,,
AA55,1,2,1261,3.13E+00,5.48E+02,2.67E-01,7.17E-02,-2.76E+01,1.21E+00,-3.89E-01,1,0,0,FF,,,
AA55,1,2,1262,3.13E+00,5.49E+02,2.64E-01,7.05E-02,-2.73E+01,1.21E+00,-3.87E-01,1,1,0,FF,,,
AA55,1,2,1263,3.13E+00,5.49E+02,2.61E-01,6.94E-02,-2.70E+01,1.21E+00,-3.85E-01,1,1,0,FF,,,
AA55,1,2,1264,3.13E+00,5.50E+02,2.59E-01,6.83E-02,-2.67E+01,1.21E+00,-3.83E-01,1,1,0,FF,,,
AA55,1,2,1265,3.13E+00,5.50E+02,2.56E-01,6.72E-02,-2.65E+01,1.21E+00,-3.80E-01,1,1,0,FF,,,
AA55,1,2,1266,3.14E+00,5.51E+02,2.53E-01,6.62E-02,-2.62E+01,1.21E+00,-3.78E-01,1,1,0,FF,,,
AA55,1,2,1267,3.14E+00,5.51E+02,2.51E-01,6.51E-02,-2.59E+01,1.21E+00,-3.75E-01,1,0,0,FF,,,
AA55,1,2,1268,3.14E+00,5.52E+02,2.48E-01,6.41E-02,-2.56E+01,1.21E+00,-3.72E-01,1,0,0,FF,,,
AA55,1,2,1269,3.15E+00,5.52E+02,2.46E-01,6.30E-02,-2.52E+01,1.21E+00,-3.68E-01,1,0,0,FF,,,
AA55,1,2,1270,3.15E+00,5.53E+02,2.44E-01,6.20E-02,-2.49E+01,1.21E+00,-3.65E-01,1,0,0,FF,,,
AA55,1,2,1271,3.15E+00,5.53E+02,2.41E-01,6.11E-02,-2.46E+01,1.21E+00,-3.61E-01,1,0,0,FF,,,
AA55,1,2,1272,3.15E+00,5.54E+02,2.39E-01,6.01E-02,-2.43E+01,1.20E+00,-3.57E-01,1,1,0,FF,,,
AA55,1,2,1273,3.15E+00,5.54E+02,2.37E-01,5.91E-02,-2.40E+01,1.20E+00,-3.53E-01,1,1,0,FF,,,
AA55,1,2,1274,3.16E+00,5.55E+02,2.34E-01,5.82E-02,-2.37E+01,1.20E+00,-3.49E-01,1,1,0,FF,,,
AA55,1,2,1275,3.16E+00,5.55E+02,2.32E-01,5.73E-02,-2.33E+01,1.20E+00,-3.45E-01,1,1,0,FF,,,
AA55,1,2,1276,3.16E+00,5.56E+02,2.30E-01,5.64E-02,-2.30E+01,1.20E+00,-3.41E-01,1,1,0,FF,,,
AA55,1,2,1277,3.17E+00,5.57E+02,2.28E-01,5.55E-02,-2.27E+01,1.20E+00,-3.37E-01,1,0,0,FF,,,
AA55,1,2,1278,3.17E+00,5.57E+02,2.26E-01,5.46E-02,-2.24E+01,1.19E+00,-3.32E-01,1,0,0,FF,,,
AA55,1,2,1279,3.17E+00,5.58E+02,2.23E-01,5.37E-02,-2.21E+01,1.19E+00,-3.28E-01,1,0,0,FF,,,
AA55,1,2,1280,3.17E+00,5.58E+02,2.21E-01,5.29E-02,-2.18E+01,1.19E+00,-3.23E-01,1,0,0,FF,,,
AA55,1,2,1281,3.17E+00,5.59E+02,2.19E-01,5.20E-02,-2.15E+01,1.19E+00,-3.19E-01,1,0,0,FF,,,
AA55,1,2,1282,3.18E+00,5.59E+02,2.17E-01,5.12E-02,-2.12E+01,1.19E+00,-3.14E-01,1,1,0,FF,,,
AA55,1,2,1283,3.18E+00,5.60E+02,2.15E-01,5.04E-02,-2.09E+01,1.19E+00,-3.10E-01,1,1,0,FF,,,
AA55,1,2,1284,3.18E+00,5.60E+02,2.13E-01,4.96E-02,-2.07E+01,1.19E+00,-3.05E-01,1,1,0,FF,,,
AA55,1,2,1285,3.19E+00,5.61E+02,2.11E-01,4.88E-02,-2.04E+01,1.19E+00,-3.01E-01,1,1,0,FF,,,
AA55,1,2,1286,3.19E+00,5.61E+02,2.10E-01,4.81E-02,-2.01E+01,1.19E+00,-2.96E-01,1,1,0,FF,,,
AA55,1,2,1287,3.19E+00,5.62E+02,2.08E-01,4.73E-02,-1.99E+01,1.19E+00,-2.91E-01,1,0,0,FF,,,
AA55,1,2,1288,3.19E+00,5.62E+02,2.06E-01,4.66E-02,-1.96E+01,1.19E+00,-2.87E-01,1,0,0,FF,,,
AA55,1,2,1289,3.19E+00,5.63E+02,2.04E-01,4.59E-02,-1.93E+01,1.19E+00,-2.82E-01,1,0,0,FF,,,
AA55,1,2,1290,3.20E+00,5.63E+02,2.02E-01,4.52E-02,-1.91E+01,1.19E+00,-2.77E-01,1,0,0,FF,,,
AA55,1,2,1291,3.20E+00,5.64E+02,2.00E-01,4.45E-02,-1.88E+01,1.19E+00,-2.73E-01,1,0,0,FF,,,
AA55,1,2,1292,3.20E+00,5.65E+02,1.99E-01,4.39E-02,-1.86E+01,1.19E+00,-2.68E-01,1,0,0,FF,,,
AA55,1,2,1293,3.21E+00,5.65E+02,1.97E-01,4.32E-02,-1.83E+01,1.19E+00,-2.63E-01,1,0,0,FF,,,
